Strain,Strain_rate,Stress,Temperature
303.29,0.01,0.34486,1173.15
303.002,0.01,0.34692,1173.15
302.746,0.01,0.34888,1173.15
302.406,0.01,0.35094,1173.15
301.876,0.01,0.35286,1173.15
302.596,0.01,0.35492,1173.15
302.22,0.01,0.35696,1173.15
300.616,0.01,0.35889,1173.15
300.7,0.01,0.36087,1173.15
301.572,0.01,0.36291,1173.15
300.688,0.01,0.36492,1173.15
300.586,0.01,0.3669,1173.15
300.118,0.01,0.36886,1173.15
300.598,0.01,0.37098,1173.15
300.506,0.01,0.37295,1173.15
299.618,0.01,0.37491,1173.15
299.406,0.01,0.37696,1173.15
298.488,0.01,0.37887,1173.15
297.99,0.01,0.38089,1173.15
298.95,0.01,0.3829,1173.15
299.254,0.01,0.38504,1173.15
297.15,0.01,0.38697,1173.15
296.986,0.01,0.38893,1173.15
296.852,0.01,0.39094,1173.15
296.66,0.01,0.39294,1173.15
296.848,0.01,0.39497,1173.15
296.454,0.01,0.39701,1173.15
295.55,0.01,0.39898,1173.15
295.016,0.01,0.40085,1173.15
295.27,0.01,0.40286,1173.15
295.094,0.01,0.40487,1173.15
294.97,0.01,0.40688,1173.15
295.134,0.01,0.40894,1173.15
293.354,0.01,0.41093,1173.15
293.916,0.01,0.41282,1173.15
294.39,0.01,0.41502,1173.15
292.39,0.01,0.41692,1173.15
291.972,0.01,0.4189,1173.15
291.466,0.01,0.42087,1173.15
292.5,0.01,0.42284,1173.15
293.476,0.01,0.42493,1173.15
291.526,0.01,0.42679,1173.15
291.33,0.01,0.42884,1173.15
290.998,0.01,0.4312,1173.15
291.976,0.01,0.43287,1173.15
291.018,0.01,0.43481,1173.15
290.008,0.01,0.43683,1173.15
288.656,0.01,0.43922,1173.15
288.258,0.01,0.44097,1173.15
290.824,0.01,0.4432,1173.15
289.168,0.01,0.44518,1173.15
288.548,0.01,0.44726,1173.15
287.97,0.01,0.44913,1173.15
288.208,0.01,0.45108,1173.15
287.782,0.01,0.45307,1173.15
287.644,0.01,0.4551,1173.15
286.976,0.01,0.45713,1173.15
285.222,0.01,0.45887,1173.15
286.954,0.01,0.46094,1173.15
285.934,0.01,0.46285,1173.15
286.254,0.01,0.465,1173.15
284.908,0.01,0.4669,1173.15
285.39,0.01,0.46893,1173.15
284.306,0.01,0.47076,1173.15
284.672,0.01,0.47282,1173.15
283.476,0.01,0.47524,1173.15
283.214,0.01,0.47724,1173.15
282.49,0.01,0.47915,1173.15
281.658,0.01,0.481,1173.15
283.668,0.01,0.48307,1173.15
282.988,0.01,0.48505,1173.15
283.37,0.01,0.48716,1173.15
281.962,0.01,0.48916,1173.15
281.034,0.01,0.49104,1173.15
280.832,0.01,0.49303,1173.15
281.138,0.01,0.49505,1173.15
281.454,0.01,0.4971,1173.15
279.156,0.01,0.49897,1173.15
279.42,0.01,0.50093,1173.15
280.722,0.01,0.50304,1173.15
279.474,0.01,0.50498,1173.15
278.894,0.01,0.50703,1173.15
278.396,0.01,0.50899,1173.15
278.054,0.01,0.51094,1173.15
277.34,0.01,0.5128,1173.15
279.06,0.01,0.51497,1173.15
278.098,0.01,0.517,1173.15
276.396,0.01,0.51891,1173.15
276.242,0.01,0.52088,1173.15
276.762,0.01,0.52291,1173.15
276.242,0.01,0.52485,1173.15
276.14,0.01,0.52691,1173.15
276.046,0.01,0.52894,1173.15
275.308,0.01,0.53086,1173.15
275.296,0.01,0.53289,1173.15
274.736,0.01,0.53489,1173.15
273.522,0.01,0.53725,1173.15
275.318,0.01,0.53887,1173.15
274.726,0.01,0.54094,1173.15
273.542,0.01,0.54293,1173.15
272.45,0.01,0.54483,1173.15
273.036,0.01,0.54686,1173.15
272.742,0.01,0.54888,1173.15
272.54,0.01,0.55087,1173.15
271.074,0.01,0.55285,1173.15
271.46,0.01,0.55491,1173.15
271.01,0.01,0.5568,1173.15
272.01,0.01,0.55895,1173.15
270.902,0.01,0.56083,1173.15
271.178,0.01,0.56293,1173.15
270.52,0.01,0.56501,1173.15
270.076,0.01,0.56696,1173.15
269.826,0.01,0.56899,1173.15
270.124,0.01,0.57101,1173.15
270.41,0.01,0.57314,1173.15
268.144,0.01,0.57503,1173.15
268.768,0.01,0.57704,1173.15
270.18,0.01,0.57877,1173.15
269.208,0.01,0.58084,1173.15
267.704,0.01,0.58322,1173.15
268.038,0.01,0.5848,1173.15
267.098,0.01,0.58681,1173.15
267.796,0.01,0.58878,1173.15
268.724,0.01,0.59111,1173.15
265.572,0.01,0.59291,1173.15
267.27,0.01,0.59498,1173.15
267.59,0.01,0.59722,1173.15
265.786,0.01,0.59912,1173.15
266.376,0.01,0.60119,1173.15
266.26,0.01,0.60278,1173.15
264.43,0.01,0.60524,1173.15
265.404,0.01,0.60673,1173.15
266.158,0.01,0.6089,1173.15
264.222,0.01,0.61089,1173.15
265.948,0.01,0.6131,1173.15
264.872,0.01,0.61516,1173.15
263.52,0.01,0.61708,1173.15
262.766,0.01,0.61904,1173.15
263.984,0.01,0.62115,1173.15
264.432,0.01,0.62275,1173.15
263.986,0.01,0.62476,1173.15
262.792,0.01,0.62721,1173.15
263.156,0.01,0.62884,1173.15
262.17,0.01,0.63085,1173.15
262.036,0.01,0.63284,1173.15
262.186,0.01,0.63474,1173.15
263.658,0.01,0.63696,1173.15
262.254,0.01,0.63891,1173.15
261.164,0.01,0.64086,1173.15
262.576,0.01,0.64301,1173.15
261.158,0.01,0.64496,1173.15
261.228,0.01,0.64694,1173.15
261.31,0.01,0.64895,1173.15
260.978,0.01,0.65105,1173.15
260.262,0.01,0.65299,1173.15
260.606,0.01,0.65504,1173.15
260.036,0.01,0.65699,1173.15
260.182,0.01,0.65905,1173.15
259.58,0.01,0.66097,1173.15
259.848,0.01,0.66304,1173.15
260.454,0.01,0.66511,1173.15
259.28,0.01,0.6671,1173.15
258.764,0.01,0.66902,1173.15
259.764,0.01,0.67115,1173.15
258.598,0.01,0.67305,1173.15
258.942,0.01,0.67511,1173.15
258.64,0.01,0.67714,1173.15
258.164,0.01,0.67903,1173.15
258.96,0.01,0.68113,1173.15
257.912,0.01,0.68304,1173.15
258.584,0.01,0.68515,1173.15
258.33,0.01,0.68717,1173.15
256.988,0.01,0.6891,1173.15
256.734,0.01,0.69111,1173.15
257.484,0.01,0.69316,1173.15
256.988,0.01,0.69515,1173.15
256.782,0.01,0.69711,1173.15
256.28,0.01,0.69909,1173.15
256.478,0.01,0.70108,1173.15
256.644,0.01,0.70314,1173.15
256.482,0.01,0.70527,1173.15
256.292,0.01,0.7072,1173.15
256.18,0.01,0.70876,1173.15
254.658,0.01,0.71113,1173.15
255.068,0.01,0.71325,1173.15
255.552,0.01,0.71525,1173.15
255.168,0.01,0.71718,1173.15
254.238,0.01,0.71907,1173.15
254.356,0.01,0.72095,1173.15
254.69,0.01,0.72303,1173.15
254.914,0.01,0.72475,1173.15
256.424,0.01,0.72688,1173.15
253.502,0.01,0.72891,1173.15
255.058,0.01,0.73102,1173.15
254.264,0.01,0.73274,1173.15
253.668,0.01,0.73507,1173.15
253.07,0.01,0.73673,1173.15
254.428,0.01,0.73924,1173.15
254.01,0.01,0.74105,1173.15
253.076,0.01,0.74294,1173.15
252.646,0.01,0.74497,1173.15
253.592,0.01,0.74682,1173.15
254.54,0.01,0.74894,1173.15
253.4,0.01,0.75078,1173.15
253.202,0.01,0.75322,1173.15
252.82,0.01,0.75511,1173.15
252.66,0.01,0.75697,1173.15
253.208,0.01,0.75908,1173.15
252.95,0.01,0.76105,1173.15
252.706,0.01,0.76306,1173.15
252.074,0.01,0.76506,1173.15
251.594,0.01,0.76695,1173.15
252.386,0.01,0.76913,1173.15
251.278,0.01,0.77098,1173.15
252.362,0.01,0.77313,1173.15
252.79,0.01,0.77528,1173.15
252.568,0.01,0.77678,1173.15
251.176,0.01,0.77912,1173.15
251.586,0.01,0.78125,1173.15
251.358,0.01,0.78327,1173.15
252.004,0.01,0.78482,1173.15
251.242,0.01,0.78678,1173.15
250.878,0.01,0.7888,1173.15
250.45,0.01,0.79081,1173.15
250.536,0.01,0.79286,1173.15
250.678,0.01,0.79484,1173.15
250.018,0.01,0.79673,1173.15
249.44,0.01,0.79881,1173.15
249.73,0.01,0.80075,1173.15
250.412,0.01,0.80279,1173.15
251.052,0.01,0.80482,1173.15
250.722,0.01,0.8069,1173.15
250.15,0.01,0.80888,1173.15
249.244,0.01,0.81082,1173.15
249.578,0.01,0.81317,1173.15
249.908,0.01,0.81483,1173.15
249.164,0.01,0.81719,1173.15
249.21,0.01,0.81912,1173.15
249.968,0.01,0.82124,1173.15
248.844,0.01,0.82307,1173.15
249.304,0.01,0.82507,1173.15
248.354,0.01,0.82684,1173.15
249.318,0.01,0.82897,1173.15
249.04,0.01,0.83094,1173.15
248.47,0.01,0.83277,1173.15
248.744,0.01,0.83518,1173.15
248.614,0.01,0.83712,1173.15
248.946,0.01,0.8391,1173.15
248.996,0.01,0.8411,1173.15
248.502,0.01,0.8431,1173.15
247.524,0.01,0.84515,1173.15
248.448,0.01,0.84719,1173.15
248.518,0.01,0.84877,1173.15
247.676,0.01,0.8508,1173.15
246.866,0.01,0.8529,1173.15
246.982,0.01,0.85506,1173.15
247.374,0.01,0.85725,1173.15
247.126,0.01,0.85888,1173.15
247.374,0.01,0.8611,1173.15
247.214,0.01,0.8632,1173.15
247.124,0.01,0.8649,1173.15
246.988,0.01,0.86717,1173.15
246.476,0.01,0.86889,1173.15
246.19,0.01,0.87117,1173.15
246.798,0.01,0.87273,1173.15
246.028,0.01,0.87512,1173.15
245.888,0.01,0.87732,1173.15
246.708,0.01,0.87907,1173.15
245.852,0.01,0.88119,1173.15
245.438,0.01,0.88279,1173.15
245.48,0.01,0.88482,1173.15
245.598,0.01,0.88695,1173.15
245.272,0.01,0.88909,1173.15
245.442,0.01,0.89106,1173.15
245.222,0.01,0.89312,1173.15
244.556,0.01,0.89503,1173.15
246.174,0.01,0.8972,1173.15
245.022,0.01,0.89906,1173.15
245.214,0.01,0.90111,1173.15
245.404,0.01,0.90321,1173.15
244.546,0.01,0.90517,1173.15
244.202,0.01,0.90707,1173.15
244.7,0.01,0.90914,1173.15
243.882,0.01,0.91101,1173.15
243.302,0.01,0.9119,1173.15
19.2268,0.01,0.00192,1223.15
25.7316,0.01,0.00353,1223.15
33.5708,0.01,0.00518,1223.15
50.2178,0.01,0.00755,1223.15
64.4248,0.01,0.00932,1223.15
77.472,0.01,0.01076,1223.15
100.9994,0.01,0.01304,1223.15
118.416,0.01,0.01474,1223.15
138.822,0.01,0.01687,1223.15
153.128,0.01,0.01882,1223.15
163.096,0.01,0.02094,1223.15
169.12,0.01,0.02328,1223.15
169.396,0.01,0.02485,1223.15
169.604,0.01,0.02695,1223.15
169.68,0.01,0.02891,1223.15
170.722,0.01,0.03086,1223.15
170.982,0.01,0.03277,1223.15
172.552,0.01,0.03492,1223.15
171.89,0.01,0.03699,1223.15
171.106,0.01,0.03888,1223.15
170.874,0.01,0.04081,1223.15
172.572,0.01,0.04299,1223.15
170.326,0.01,0.0449,1223.15
171.734,0.01,0.04678,1223.15
173.416,0.01,0.0489,1223.15
173.29,0.01,0.05092,1223.15
173.768,0.01,0.05295,1223.15
174.33,0.01,0.05493,1223.15
175.076,0.01,0.05691,1223.15
176.044,0.01,0.05881,1223.15
177.426,0.01,0.06094,1223.15
178.732,0.01,0.06297,1223.15
178.632,0.01,0.06496,1223.15
179.762,0.01,0.06702,1223.15
180.274,0.01,0.06896,1223.15
181.084,0.01,0.07093,1223.15
182.424,0.01,0.07292,1223.15
182.898,0.01,0.075,1223.15
183.598,0.01,0.07681,1223.15
185.356,0.01,0.079,1223.15
184.62,0.01,0.08099,1223.15
185.12,0.01,0.08291,1223.15
185.442,0.01,0.08495,1223.15
186.554,0.01,0.08698,1223.15
186.87,0.01,0.08897,1223.15
186.868,0.01,0.09088,1223.15
187.356,0.01,0.09299,1223.15
186.984,0.01,0.09496,1223.15
187.022,0.01,0.0969,1223.15
189.19,0.01,0.09899,1223.15
188.396,0.01,0.10096,1223.15
188.09,0.01,0.10296,1223.15
188.248,0.01,0.10496,1223.15
188.88,0.01,0.10697,1223.15
189.062,0.01,0.109,1223.15
189.096,0.01,0.11092,1223.15
189.794,0.01,0.11298,1223.15
189.206,0.01,0.11506,1223.15
188.754,0.01,0.11699,1223.15
188.652,0.01,0.11894,1223.15
189.084,0.01,0.12088,1223.15
190.258,0.01,0.12295,1223.15
189.21,0.01,0.12491,1223.15
189.274,0.01,0.12699,1223.15
189.306,0.01,0.129,1223.15
188.858,0.01,0.13103,1223.15
189.02,0.01,0.13297,1223.15
190.052,0.01,0.13498,1223.15
189.116,0.01,0.13698,1223.15
189.572,0.01,0.13903,1223.15
189.162,0.01,0.14102,1223.15
189.62,0.01,0.14298,1223.15
189.586,0.01,0.14497,1223.15
189.002,0.01,0.14701,1223.15
189.286,0.01,0.14905,1223.15
189.404,0.01,0.15104,1223.15
188.698,0.01,0.15302,1223.15
188.768,0.01,0.15498,1223.15
189.646,0.01,0.15706,1223.15
189.39,0.01,0.15908,1223.15
187.96,0.01,0.16103,1223.15
188.99,0.01,0.16305,1223.15
188.916,0.01,0.16505,1223.15
188.3,0.01,0.16699,1223.15
188.364,0.01,0.16902,1223.15
188.978,0.01,0.17112,1223.15
188.37,0.01,0.17314,1223.15
188.474,0.01,0.1751,1223.15
188.098,0.01,0.17709,1223.15
189.08,0.01,0.17918,1223.15
188.504,0.01,0.18111,1223.15
187.864,0.01,0.18302,1223.15
188.822,0.01,0.18511,1223.15
188.74,0.01,0.18711,1223.15
188.31,0.01,0.18916,1223.15
187.146,0.01,0.19103,1223.15
188.044,0.01,0.1931,1223.15
187.994,0.01,0.19514,1223.15
188.646,0.01,0.19721,1223.15
188.066,0.01,0.19924,1223.15
187.004,0.01,0.2012,1223.15
187.48,0.01,0.20308,1223.15
188.128,0.01,0.20515,1223.15
187.6,0.01,0.20716,1223.15
187.094,0.01,0.20908,1223.15
187.65,0.01,0.21108,1223.15
188.99,0.01,0.21323,1223.15
187.466,0.01,0.21514,1223.15
188.396,0.01,0.21716,1223.15
187.902,0.01,0.2191,1223.15
188.034,0.01,0.22121,1223.15
188.356,0.01,0.22318,1223.15
187.854,0.01,0.22523,1223.15
187.054,0.01,0.22717,1223.15
188.118,0.01,0.22919,1223.15
187.072,0.01,0.23112,1223.15
188.398,0.01,0.23319,1223.15
187.864,0.01,0.23521,1223.15
187.448,0.01,0.23718,1223.15
187.342,0.01,0.23917,1223.15
187.904,0.01,0.24122,1223.15
187.17,0.01,0.24308,1223.15
187.33,0.01,0.24503,1223.15
188.976,0.01,0.24715,1223.15
189.496,0.01,0.24883,1223.15
187.78,0.01,0.25088,1223.15
187.11,0.01,0.25322,1223.15
187.492,0.01,0.25518,1223.15
186.778,0.01,0.25711,1223.15
188.018,0.01,0.25919,1223.15
188.51,0.01,0.26119,1223.15
189.058,0.01,0.26282,1223.15
188.28,0.01,0.26488,1223.15
187.11,0.01,0.26678,1223.15
186.822,0.01,0.2688,1223.15
186.78,0.01,0.27116,1223.15
187.224,0.01,0.27319,1223.15
187.332,0.01,0.27527,1223.15
187.37,0.01,0.27681,1223.15
186.778,0.01,0.27926,1223.15
186.978,0.01,0.28128,1223.15
187.314,0.01,0.28286,1223.15
186.886,0.01,0.28484,1223.15
186.466,0.01,0.28684,1223.15
186.794,0.01,0.28884,1223.15
186.79,0.01,0.29086,1223.15
186.474,0.01,0.29291,1223.15
185.722,0.01,0.29521,1223.15
187.026,0.01,0.29685,1223.15
186.396,0.01,0.29887,1223.15
185.56,0.01,0.30089,1223.15
185.274,0.01,0.30285,1223.15
185.608,0.01,0.30484,1223.15
185.734,0.01,0.30683,1223.15
185.128,0.01,0.30883,1223.15
185.456,0.01,0.31076,1223.15
186.334,0.01,0.31283,1223.15
186.346,0.01,0.3149,1223.15
185.39,0.01,0.31684,1223.15
185.416,0.01,0.31885,1223.15
185.41,0.01,0.32088,1223.15
184.996,0.01,0.32288,1223.15
185.226,0.01,0.32489,1223.15
184.66,0.01,0.3269,1223.15
184.23,0.01,0.32882,1223.15
185.542,0.01,0.33094,1223.15
184.448,0.01,0.33283,1223.15
185.742,0.01,0.33487,1223.15
184.766,0.01,0.33702,1223.15
183.774,0.01,0.33892,1223.15
183.71,0.01,0.34085,1223.15
183.582,0.01,0.34288,1223.15
184.36,0.01,0.3448,1223.15
184.718,0.01,0.34684,1223.15
184.276,0.01,0.34895,1223.15
183.82,0.01,0.351,1223.15
183.582,0.01,0.35302,1223.15
182.054,0.01,0.35484,1223.15
183.7,0.01,0.35698,1223.15
183.208,0.01,0.35894,1223.15
183.048,0.01,0.36086,1223.15
182.686,0.01,0.36298,1223.15
182.388,0.01,0.36493,1223.15
182.848,0.01,0.36697,1223.15
182.784,0.01,0.36895,1223.15
182.568,0.01,0.37096,1223.15
181.936,0.01,0.37298,1223.15
182.196,0.01,0.37495,1223.15
181.77,0.01,0.37695,1223.15
181.706,0.01,0.37885,1223.15
182.11,0.01,0.38128,1223.15
182.106,0.01,0.38286,1223.15
182.254,0.01,0.38519,1223.15
181.426,0.01,0.38713,1223.15
181.284,0.01,0.38892,1223.15
182.412,0.01,0.39101,1223.15
180.836,0.01,0.39282,1223.15
181.196,0.01,0.39523,1223.15
181.292,0.01,0.39716,1223.15
180.848,0.01,0.39915,1223.15
181.046,0.01,0.40116,1223.15
180.814,0.01,0.40323,1223.15
181.21,0.01,0.40528,1223.15
181.132,0.01,0.4068,1223.15
179.85,0.01,0.40913,1223.15
180.84,0.01,0.41076,1223.15
180.16,0.01,0.41285,1223.15
179.512,0.01,0.4148,1223.15
180.574,0.01,0.41687,1223.15
180.36,0.01,0.41905,1223.15
180.044,0.01,0.42117,1223.15
179.714,0.01,0.42318,1223.15
179.404,0.01,0.42521,1223.15
179.59,0.01,0.42678,1223.15
179.286,0.01,0.42927,1223.15
180.092,0.01,0.43093,1223.15
177.87,0.01,0.43289,1223.15
179.064,0.01,0.43493,1223.15
179.07,0.01,0.437,1223.15
178.34,0.01,0.43895,1223.15
178.476,0.01,0.44099,1223.15
178.194,0.01,0.44293,1223.15
178.622,0.01,0.44507,1223.15
179.458,0.01,0.44719,1223.15
177.264,0.01,0.44914,1223.15
176.806,0.01,0.45105,1223.15
177.134,0.01,0.45301,1223.15
178.16,0.01,0.45509,1223.15
177.768,0.01,0.4572,1223.15
176.512,0.01,0.45901,1223.15
177.368,0.01,0.46121,1223.15
176.08,0.01,0.46303,1223.15
177.354,0.01,0.46509,1223.15
177.24,0.01,0.46678,1223.15
176.34,0.01,0.46922,1223.15
176.202,0.01,0.47112,1223.15
176.154,0.01,0.4732,1223.15
175.78,0.01,0.47519,1223.15
175.592,0.01,0.47722,1223.15
175.134,0.01,0.47918,1223.15
176.008,0.01,0.48122,1223.15
176.064,0.01,0.48283,1223.15
174.75,0.01,0.48479,1223.15
174.014,0.01,0.4871,1223.15
175.318,0.01,0.48922,1223.15
174.308,0.01,0.49122,1223.15
173.348,0.01,0.49303,1223.15
175.51,0.01,0.49527,1223.15
174.402,0.01,0.49679,1223.15
173.91,0.01,0.4992,1223.15
173.092,0.01,0.50119,1223.15
173.886,0.01,0.50326,1223.15
173.592,0.01,0.50476,1223.15
172.624,0.01,0.50722,1223.15
173.138,0.01,0.5092,1223.15
173.548,0.01,0.51079,1223.15
172.48,0.01,0.51283,1223.15
172.046,0.01,0.51479,1223.15
172.654,0.01,0.51688,1223.15
171.038,0.01,0.51925,1223.15
172.056,0.01,0.52072,1223.15
172.05,0.01,0.52282,1223.15
170.99,0.01,0.52478,1223.15
171.516,0.01,0.52688,1223.15
171.454,0.01,0.52889,1223.15
170.624,0.01,0.53083,1223.15
170.026,0.01,0.53318,1223.15
170.59,0.01,0.53526,1223.15
170.198,0.01,0.53681,1223.15
171.088,0.01,0.53887,1223.15
170.318,0.01,0.54084,1223.15
169.57,0.01,0.54273,1223.15
169.336,0.01,0.54511,1223.15
170.05,0.01,0.5472,1223.15
168.566,0.01,0.54895,1223.15
170.268,0.01,0.55112,1223.15
169.054,0.01,0.55295,1223.15
168.762,0.01,0.55482,1223.15
167.888,0.01,0.55706,1223.15
169.53,0.01,0.55926,1223.15
168.334,0.01,0.56117,1223.15
167.648,0.01,0.56298,1223.15
167.788,0.01,0.56482,1223.15
168.266,0.01,0.5668,1223.15
167.338,0.01,0.56911,1223.15
167.082,0.01,0.571,1223.15
167.072,0.01,0.57283,1223.15
166.626,0.01,0.57471,1223.15
168.128,0.01,0.5768,1223.15
166.544,0.01,0.57919,1223.15
167.342,0.01,0.58079,1223.15
166.554,0.01,0.58277,1223.15
165.908,0.01,0.58517,1223.15
165.564,0.01,0.58704,1223.15
166.384,0.01,0.58912,1223.15
166.132,0.01,0.59116,1223.15
165.126,0.01,0.59312,1223.15
165.346,0.01,0.59515,1223.15
165.226,0.01,0.5971,1223.15
165.752,0.01,0.59883,1223.15
165.144,0.01,0.60078,1223.15
164.89,0.01,0.60283,1223.15
163.738,0.01,0.60475,1223.15
164.4,0.01,0.60685,1223.15
163.788,0.01,0.60888,1223.15
163.224,0.01,0.61088,1223.15
163.494,0.01,0.61303,1223.15
163.55,0.01,0.61494,1223.15
164.122,0.01,0.6172,1223.15
162.574,0.01,0.61916,1223.15
162.674,0.01,0.62119,1223.15
162.948,0.01,0.62282,1223.15
162.628,0.01,0.62485,1223.15
162.856,0.01,0.62695,1223.15
162.18,0.01,0.62909,1223.15
162.434,0.01,0.63116,1223.15
161.926,0.01,0.63314,1223.15
161.682,0.01,0.63523,1223.15
161.89,0.01,0.63673,1223.15
161.356,0.01,0.63884,1223.15
161.048,0.01,0.64085,1223.15
161.138,0.01,0.64294,1223.15
160.962,0.01,0.64503,1223.15
160.506,0.01,0.64704,1223.15
160.326,0.01,0.64907,1223.15
160.478,0.01,0.65106,1223.15
160.598,0.01,0.65322,1223.15
159.496,0.01,0.65512,1223.15
159.612,0.01,0.65718,1223.15
159.574,0.01,0.65912,1223.15
160.244,0.01,0.66087,1223.15
159.422,0.01,0.66334,1223.15
159.578,0.01,0.66488,1223.15
158.936,0.01,0.66689,1223.15
158.936,0.01,0.66887,1223.15
158.68,0.01,0.67086,1223.15
158.738,0.01,0.67295,1223.15
158.11,0.01,0.67497,1223.15
158.282,0.01,0.67692,1223.15
158.31,0.01,0.67902,1223.15
157.524,0.01,0.68107,1223.15
156.78,0.01,0.68295,1223.15
157.49,0.01,0.68495,1223.15
157.45,0.01,0.68706,1223.15
156.198,0.01,0.68889,1223.15
157.698,0.01,0.69104,1223.15
157.38,0.01,0.69305,1223.15
156.906,0.01,0.69498,1223.15
156.842,0.01,0.69701,1223.15
156.484,0.01,0.69899,1223.15
156.13,0.01,0.70096,1223.15
157.328,0.01,0.70318,1223.15
156.062,0.01,0.70505,1223.15
155.696,0.01,0.70704,1223.15
155.258,0.01,0.70898,1223.15
156.202,0.01,0.71116,1223.15
155.552,0.01,0.71312,1223.15
154.776,0.01,0.71504,1223.15
155.398,0.01,0.71707,1223.15
155.14,0.01,0.71893,1223.15
155.54,0.01,0.72119,1223.15
154.686,0.01,0.72314,1223.15
154.662,0.01,0.7251,1223.15
154.518,0.01,0.72707,1223.15
154.636,0.01,0.72913,1223.15
154.898,0.01,0.73124,1223.15
154.302,0.01,0.73315,1223.15
153.974,0.01,0.73507,1223.15
154.294,0.01,0.73717,1223.15
153.816,0.01,0.73916,1223.15
153.72,0.01,0.74116,1223.15
153.718,0.01,0.7432,1223.15
153.95,0.01,0.74476,1223.15
153.258,0.01,0.74719,1223.15
152.736,0.01,0.74916,1223.15
152.826,0.01,0.7512,1223.15
152.776,0.01,0.75317,1223.15
152.768,0.01,0.7552,1223.15
152.768,0.01,0.75714,1223.15
153.324,0.01,0.75926,1223.15
152.196,0.01,0.76106,1223.15
152.94,0.01,0.76321,1223.15
153.324,0.01,0.76489,1223.15
151.386,0.01,0.76712,1223.15
152.05,0.01,0.76916,1223.15
151.96,0.01,0.77107,1223.15
152.244,0.01,0.77273,1223.15
151.706,0.01,0.77476,1223.15
151.612,0.01,0.77723,1223.15
151.424,0.01,0.77925,1223.15
151.022,0.01,0.78113,1223.15
151.388,0.01,0.7828,1223.15
151.34,0.01,0.78479,1223.15
150.47,0.01,0.78719,1223.15
150.604,0.01,0.78911,1223.15
151.096,0.01,0.79072,1223.15
150.416,0.01,0.79318,1223.15
150.488,0.01,0.79479,1223.15
150.324,0.01,0.7972,1223.15
150.39,0.01,0.79928,1223.15
149.996,0.01,0.80123,1223.15
150.13,0.01,0.8032,1223.15
149.866,0.01,0.8052,1223.15
150.034,0.01,0.80724,1223.15
149.896,0.01,0.80918,1223.15
149.844,0.01,0.81083,1223.15
149.332,0.01,0.81325,1223.15
148.918,0.01,0.81509,1223.15
149.482,0.01,0.81714,1223.15
149.268,0.01,0.81915,1223.15
148.774,0.01,0.82113,1223.15
148.902,0.01,0.82291,1223.15
149.686,0.01,0.8252,1223.15
149.274,0.01,0.82718,1223.15
149.12,0.01,0.8292,1223.15
148.346,0.01,0.83108,1223.15
148.27,0.01,0.83298,1223.15
148.27,0.01,0.83497,1223.15
148.202,0.01,0.83701,1223.15
147.672,0.01,0.83882,1223.15
148.344,0.01,0.84123,1223.15
149.112,0.01,0.84295,1223.15
148.04,0.01,0.8451,1223.15
148.336,0.01,0.84709,1223.15
147.826,0.01,0.84882,1223.15
148.05,0.01,0.85092,1223.15
147.37,0.01,0.85322,1223.15
147.672,0.01,0.85516,1223.15
147.358,0.01,0.85688,1223.15
148.104,0.01,0.85892,1223.15
147.338,0.01,0.86116,1223.15
147.18,0.01,0.86287,1223.15
147.114,0.01,0.86509,1223.15
148.122,0.01,0.86716,1223.15
147.216,0.01,0.86888,1223.15
146.756,0.01,0.87103,1223.15
147.126,0.01,0.87295,1223.15
146.796,0.01,0.87476,1223.15
146.976,0.01,0.87715,1223.15
146.54,0.01,0.87894,1223.15
146.82,0.01,0.88092,1223.15
147.12,0.01,0.8829,1223.15
146.946,0.01,0.8849,1223.15
146.47,0.01,0.88683,1223.15
146.65,0.01,0.8889,1223.15
146.55,0.01,0.89099,1223.15
146.242,0.01,0.89304,1223.15
145.872,0.01,0.89512,1223.15
145.952,0.01,0.89677,1223.15
145.596,0.01,0.89885,1223.15
146.018,0.01,0.90124,1223.15
145.886,0.01,0.90284,1223.15
145.222,0.01,0.90499,1223.15
145.566,0.01,0.90679,1223.15
145.216,0.01,0.90901,1223.15
145.154,0.01,0.91065,1223.15
144.958,0.01,0.91185,1223.15
11.6498,0.1,0.00102,1273.15
19.8664,0.1,0.00291,1273.15
28.2954,0.1,0.00476,1273.15
39.9676,0.1,0.00665,1273.15
52.1456,0.1,0.00893,1273.15
65.536,0.1,0.01112,1273.15
81.7982,0.1,0.01313,1273.15
95.6512,0.1,0.01473,1273.15
112.142,0.1,0.01678,1273.15
125.332,0.1,0.019,1273.15
130.396,0.1,0.02083,1273.15
131.534,0.1,0.02283,1273.15
129.246,0.1,0.02495,1273.15
125.874,0.1,0.02689,1273.15
123.322,0.1,0.02882,1273.15
121.842,0.1,0.03117,1273.15
122.168,0.1,0.033,1273.15
122.342,0.1,0.03469,1273.15
122.618,0.1,0.03705,1273.15
122.482,0.1,0.03919,1273.15
123.306,0.1,0.04086,1273.15
123.776,0.1,0.04297,1273.15
124.564,0.1,0.0451,1273.15
125.136,0.1,0.04681,1273.15
125.88,0.1,0.04884,1273.15
126.962,0.1,0.05097,1273.15
127.328,0.1,0.05307,1273.15
128.548,0.1,0.05505,1273.15
130.25,0.1,0.05715,1273.15
130.872,0.1,0.0592,1273.15
132.254,0.1,0.06078,1273.15
132.706,0.1,0.06288,1273.15
133.606,0.1,0.06486,1273.15
134.79,0.1,0.06693,1273.15
